SEQ_NUM,ACC,Latitude,Longitude
68300,0,44.9,-93.1
62617,0,44.9,-93.1
68299,0,44.9,-93.1
11258,0,44.9,-93.1
68296,0,44.9,-93.1
62612,0,44.9,-93.1
62623,0,44.9,-93.1
70567,0,44.9,-93.1
62751,0,44.9,-93.1
62096,0,44.9,-93.1
11261,0,44.9,-93.1
62097,0,44.9,-93.1
62592,0,44.9,-93.1
62759,0,44.9,-93.1
62722,0,44.9,-93.1
70832,0,44.9,-93.1
11260,0,44.9,-93.1
62619,0,44.9,-93.1
62620,0,44.9,-93.1
62094,0,44.9,-93.1
62095,0,44.9,-93.1
68334,0,44.9,-93.1
62043,0,44.9,-93.1
62723,0,44.9,-93.1
67735,0,44.9,-93.1
62624,0,44.9,-93.1
62092,0,44.9,-93.1
11257,0,44.9,-93.1
11726,0,44.9,-93.1
11256,0,44.9,-93.1
62093,0,44.9,-93.1
62618,0,44.9,-93.1
